artist_id,artist_name,artist_popularity,followers_total,real_genre,disc_number,duration_ms,explicit,track_id,track_name,track_popularity,track_number,album_album_type,album_id,album_name,album_release_date,album_release_date_precision,album_total_tracks,album_type,danceability,energy,mode,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_sigture,key_me
4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,88,4900816,country,1,163854,TRUE,59uQI0PADDKeE6UZDTJEe8,Last Night,81,1,single,7fOmdhRrRohTzToL617xkk,3 Songs At A Time Sampler,1/31/2023,day,3,album,,,,,,,,,,,,,
4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,88,4900816,country,1,157477,FALSE,5uU1uuyaUIBOiiUSQG7Wl3,You Proof,81,1,single,2ORO3nNnFXxsvz9Pcd9RdI,You Proof,5/13/2022,day,1,album,,,,,,,,,,,,,
4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,88,4900816,country,1,178520,FALSE,3cBsEDNhFI9E82vPj3kvi3,Wasted On You,79,2,album,6JlCkqkqobGirPsaleJpFr,Dangerous: The Double Album,1/8/2021,day,30,album,0.505,0.657,0,11,-5.24,0.0318,0.373,0.00107,0.126,0.252,196,3,B
4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,88,4900816,country,1,215571,TRUE,6NHpyYvJyQsg2nXXzGYc2R,Thought You Should Know,77,1,single,4kbT7O8zsXUw8CZvhBR46i,Thought You Should Know,5/6/2022,day,1,album,,,,,,,,,,,,,
4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,88,4900816,country,1,206864,FALSE,6KGtAlYvgm4W9PoYabFAYE,One Thing At A Time,77,1,single,04VpyPCr9PQRWRRp1ecOs1,One Thing At A Time (Sampler),12/2/2022,day,3,album,,,,,,,,,,,,,
4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,88,4900816,country,1,234346,FALSE,6foY66mWZN0pSRjZ408c00,Whiskey Glasses,77,4,album,1IR2nlwX6YVTXXeu2qzoWO,If I Know Me,4/27/2018,day,14,album,0.614,0.68,1,6,-4.58,0.0289,0.369,1.84E-06,0.115,0.707,149.959,4,F#
4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,88,4900816,country,1,205453,FALSE,5MwynWK9s4hlyKHqhkNn4A,Chasin' You,76,9,album,1IR2nlwX6YVTXXeu2qzoWO,If I Know Me,4/27/2018,day,14,album,0.631,0.591,1,7,-5.785,0.0277,0.657,0,0.11,0.489,97.074,4,G
4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,88,4900816,country,1,181766,FALSE,76FeKAU0A4dpFGrVSg2TX2,I Wrote The Book,74,3,single,7fOmdhRrRohTzToL617xkk,3 Songs At A Time Sampler,1/31/2023,day,3,album,,,,,,,,,,,,,
4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,88,4900816,country,1,187047,FALSE,62L9AbfPmUm8gV578rxC51,Everything I Love,74,2,single,7fOmdhRrRohTzToL617xkk,3 Songs At A Time Sampler,1/31/2023,day,3,album,,,,,,,,,,,,,
4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,88,4900816,country,1,216573,FALSE,5OELUCYgOHKFAvCERnAvfS,More Than My Hometown,74,15,album,6JlCkqkqobGirPsaleJpFr,Dangerous: The Double Album,1/8/2021,day,30,album,0.62,0.869,1,6,-5.479,0.0462,0.615,0,0.131,0.597,126.019,4,F#
4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,88,4900816,country,1,205767,FALSE,2D3JfPyY2LkzXgNOb7qziR,red (feat. Morgan Wallen),73,2,album,6Oynwy3OABCiAqN9w9UqBN,the mockingbird & THE CROW,1/20/2023,day,17,album,0.582,0.878,1,11,-4.564,0.0404,0.0305,0,0.0791,0.581,140.03,4,B
4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,88,4900816,country,1,154960,FALSE,3X0773BLlMv6RMq0wkZZAk,"Turn You Down (HARDY feat. Morgan Wallen, Zakk Wylde)",66,9,album,5e3Kjap4XBZ44dc36AqtEo,HIXTAPE: Vol. 1,9/13/2019,day,10,album,0.615,0.874,1,11,-3.375,0.104,0.0131,0,0.33,0.604,107.97,4,B
4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,88,4900816,country,1,213693,FALSE,65IHmBagtQrYRcJd8a47zv,He Went To Jared (HARDY feat. Morgan Wallen),64,2,album,5e3Kjap4XBZ44dc36AqtEo,HIXTAPE: Vol. 1,9/13/2019,day,10,album,0.565,0.806,0,9,-5.11,0.0482,0.054,7.73E-06,0.204,0.683,140.084,4,A
4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,88,4900816,country,1,198120,FALSE,1zQMvZU0A2De2oaYo3DLRE,Up Down,61,15,compilation,12ZPTkxy23YJSeMvKpY7iK,Greatest Hits,11/9/2022,day,18,album,,,,,,,,,,,,,
4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,88,4900816,country,1,185600,FALSE,7qTaDOcld0VmBWXnkbUj45,Broadway Girls (feat. Morgan Wallen),66,18,album,1ImQBMrMvxZZqwTnFSRvhT,7220 (Reloaded),3/10/2022,day,18,album,0.659,0.745,1,10,-3.599,0.0347,0.0417,0,0.296,0.54,74.967,4,A#
4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,88,4900816,country,1,169226,TRUE,3FU6urUVsgXa6RBuV2PdRk,Heartless (feat. Morgan Wallen),73,3,album,2Om5VEKaBd4Afht33ToQGD,Diplo Presents Thomas Wesley Chapter 1: Snake Oil,5/29/2020,day,12,album,0.765,0.556,1,11,-6.417,0.0512,0.275,0,0.0824,0.274,111.033,4,B
40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,86,1112290,country,1,228013,FALSE,3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,85,1,single,1CmTOKCeyz1aHH04OwvTPv,Something in the Orange,4/22/2022,day,4,album,,,,,,,,,,,,,
40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,86,1112290,country,1,290892,TRUE,42TtHTxWk782ZBiqyOi2d1,Dawns (feat. Maggie Rogers),77,1,single,2Wpz5Xzsbr7hJg5Wb13p4m,Dawns (feat. Maggie Rogers),1/27/2023,day,1,album,,,,,,,,,,,,,
40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,86,1112290,country,1,171692,TRUE,2Dct3GykKZ58hpWRFfe2Qd,Heading South,77,1,single,3Ca58JR3vDDMl5i8QKkWzP,Heading South,9/30/2019,day,1,album,,,,,,,,,,,,,
40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,86,1112290,country,1,163031,FALSE,1SjsVdSXpwm1kTdYEHoPIT,Sun to Me,76,16,album,7IouDrXPdAZwT1NzVV3vef,American Heartbreak,5/20/2022,day,34,album,0.505,0.27,0,9,-9.165,0.0333,0.593,0,0.133,0.557,98.721,4,A
40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,86,1112290,country,1,268856,FALSE,5jfhLCSIFUO4ndzNRh4w4G,"Burn, Burn, Burn",75,1,single,4popczz4SYRg2NPcgwKHsR,"Burn, Burn, Burn",9/8/2022,day,1,album,,,,,,,,,,,,,
40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,86,1112290,country,1,211739,FALSE,0OWhKvvsHptt6vnnNUSM9a,Oklahoma Smokeshow,74,4,single,2qPki6xBkJ1Mbra43t7hnA,Summertime Blues,7/15/2022,day,9,album,,,,,,,,,,,,,
40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,86,1112290,country,1,211315,TRUE,53zCCom4uEoIBaOAEJtjUL,The Good I'll Do,73,22,album,7IouDrXPdAZwT1NzVV3vef,American Heartbreak,5/20/2022,day,34,album,0.434,0.215,1,10,-8.478,0.0417,0.82,0,0.456,0.187,118.152,4,A#
40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,86,1112290,country,1,207453,FALSE,6k07Z7rd9og1FvRJD2n9E8,From Austin,69,25,album,7IouDrXPdAZwT1NzVV3vef,American Heartbreak,5/20/2022,day,34,album,0.5,0.485,1,0,-7.94,0.0422,0.633,1.26E-06,0.107,0.379,109.755,4,C
40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,86,1112290,country,1,174673,FALSE,6WuVLG5DRHKKuJ6deCw28p,Condemned,70,11,album,0npZ1Ryg8HaFGeb2HKYQIz,DeAnn,8/24/2019,day,12,album,0.616,0.15,1,5,-13.517,0.119,0.831,0,0.203,0.345,126.462,4,F
40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,86,1112290,country,1,190780,FALSE,2gJj6WtAxXjApMs3PXsCeX,Heavy Eyes,69,3,album,7IouDrXPdAZwT1NzVV3vef,American Heartbreak,5/20/2022,day,34,album,0.471,0.912,1,5,-3.032,0.0724,0.032,0,0.343,0.613,139.667,4,F
718COspgdWOnwOFpJHRZHS,Luke Combs,84,7919708,country,1,224426,FALSE,48UKTR66uUOT9LaUvooTNx,The Kind of Love We Make,76,3,album,1m9DVgV0kEBiVZ4ElhJEte,Growin' Up,6/24/2022,day,12,album,0.608,0.745,1,1,-4.13,0.0277,0.0226,6.47E-06,0.0942,0.464,102.025,4,C#
718COspgdWOnwOFpJHRZHS,Luke Combs,84,7919708,country,1,177266,FALSE,67AdiJcurlf6gocGobfaXs,"Going, Going, Gone",76,12,album,1m9DVgV0kEBiVZ4ElhJEte,Growin' Up,6/24/2022,day,12,album,0.565,0.56,1,6,-6.034,0.0275,0.538,0,0.0961,0.325,159.931,4,F#
718COspgdWOnwOFpJHRZHS,Luke Combs,84,7919708,country,1,193200,FALSE,2rxQMGVafnNaRaXlRMWPde,Beautiful Crazy,76,15,album,53Oa5Bu0UTU8o8qCTaHKoz,This One's for You Too (Deluxe Edition),6/1/2018,day,17,album,0.551,0.402,1,11,-7.431,0.0262,0.676,0,0.0928,0.382,103.313,4,B
718COspgdWOnwOFpJHRZHS,Luke Combs,84,7919708,country,1,240760,FALSE,1mMLMZYXkMueg65jRRWG1l,When It Rains It Pours,75,8,album,1lhNch5NkOONvFhRPh8qaj,This One's for You,6/2/2017,day,12,album,0.551,0.801,1,6,-5.069,0.0303,0.013,6.03E-06,0.265,0.625,128.027,4,F#
718COspgdWOnwOFpJHRZHS,Luke Combs,84,7919708,country,1,232533,FALSE,6IBcOGPsniK3Pso1wHIhew,Forever After All,75,23,album,25TJxI6ZH6XjT8geRQAFz5,What You See Ain't Always What You Get (Deluxe Edition),10/23/2020,day,23,album,0.487,0.65,1,0,-5.195,0.0253,0.191,0,0.0933,0.456,151.964,4,C
718COspgdWOnwOFpJHRZHS,Luke Combs,84,7919708,country,1,233666,FALSE,6DdPacpAdYkxV8MCzsjaXu,Growin' Up and Gettin' Old,74,1,single,2tyF3XymQtvSySp5osmr6d,Growin' Up and Gettin' Old,1/27/2023,day,1,album,,,,,,,,,,,,,
718COspgdWOnwOFpJHRZHS,Luke Combs,84,7919708,country,1,186733,FALSE,7aEtlGHoiPAfRB084NiDmx,Beer Never Broke My Heart,73,1,album,0S9D5NIDp2YXhYwlvuJzqx,What You See Is What You Get,11/8/2019,day,18,album,0.538,0.863,1,1,-4.483,0.0481,0.0139,0,0.0874,0.637,77.001,4,C#
718COspgdWOnwOFpJHRZHS,Luke Combs,84,7919708,country,1,183160,FALSE,698eQRku24PIYPQPHItKlA,She Got the Best of Me,73,17,album,53Oa5Bu0UTU8o8qCTaHKoz,This One's for You Too (Deluxe Edition),6/1/2018,day,17,album,0.533,0.907,1,11,-3.793,0.0406,0.0292,0,0.386,0.7,150.99,4,B
718COspgdWOnwOFpJHRZHS,Luke Combs,84,7919708,country,1,222533,FALSE,6xHI9KjUjYT0FPtGO8Mxa1,Hurricane,72,5,album,1lhNch5NkOONvFhRPh8qaj,This One's for You,6/2/2017,day,12,album,0.464,0.813,1,10,-6.185,0.0416,0.0153,0,0.254,0.515,75.977,4,A#
718COspgdWOnwOFpJHRZHS,Luke Combs,84,7919708,country,1,219573,FALSE,6gdLyYNuhWBzqwlOFSsXC7,Better Together,70,17,album,0S9D5NIDp2YXhYwlvuJzqx,What You See Is What You Get,11/8/2019,day,18,album,0.552,0.225,1,0,-11.501,0.0477,0.827,0,0.111,0.67,138.002,4,C
5QNm7E7RU2m64l6Gliu8Oy,HARDY,78,301908,country,1,277659,FALSE,49GYvCcvMQq1SY3f7Y347h,wait in the truck (feat. Lainey Wilson),63,3,album,6Oynwy3OABCiAqN9w9UqBN,the mockingbird & THE CROW,1/20/2023,day,17,album,0.534,0.466,1,6,-6.98,0.0272,0.277,0,0.0979,0.23,140,4,F#
5QNm7E7RU2m64l6Gliu8Oy,HARDY,78,301908,country,1,205767,FALSE,2D3JfPyY2LkzXgNOb7qziR,red (feat. Morgan Wallen),73,2,album,6Oynwy3OABCiAqN9w9UqBN,the mockingbird & THE CROW,1/20/2023,day,17,album,0.582,0.878,1,11,-4.564,0.0404,0.0305,0,0.0791,0.581,140.03,4,B
5QNm7E7RU2m64l6Gliu8Oy,HARDY,78,301908,country,1,217801,FALSE,2bVeUlOC5JjTpkQXuUUoYm,GIVE HEAVEN SOME HELL,69,3,album,6j6uNK4vsfLXqVwWXwvqYQ,A ROCK,9/4/2020,day,12,album,0.639,0.843,1,11,-4.975,0.0362,0.0525,0,0.0854,0.528,126.047,4,B
5QNm7E7RU2m64l6Gliu8Oy,HARDY,78,301908,country,1,173173,FALSE,5Y05LYM8LhnQN78GqfjSeK,ONE BEER (feat. Lauren Alaina & Devin Dawson),66,7,album,6j6uNK4vsfLXqVwWXwvqYQ,A ROCK,9/4/2020,day,12,album,0.516,0.745,1,2,-8.352,0.0774,0.564,0,0.275,0.826,186.006,3,D
5QNm7E7RU2m64l6Gliu8Oy,HARDY,78,301908,country,1,167534,TRUE,103u49mLoJUge83B1CnLxI,TRUCK BED,62,12,album,6Oynwy3OABCiAqN9w9UqBN,the mockingbird & THE CROW,1/20/2023,day,17,album,0.662,0.77,1,0,-4.887,0.0367,0.0875,0,0.35,0.769,132.057,4,C
5QNm7E7RU2m64l6Gliu8Oy,HARDY,78,301908,country,1,202912,TRUE,4D4d3N9nuPnvNg3ZAICWTN,SOLD OUT,61,10,album,6Oynwy3OABCiAqN9w9UqBN,the mockingbird & THE CROW,1/20/2023,day,17,album,0.504,0.893,1,9,-4.801,0.0488,0.00556,1.83E-05,0.34,0.333,145.005,4,A
5QNm7E7RU2m64l6Gliu8Oy,HARDY,78,301908,country,1,168630,TRUE,4q4ITrTmB4LyoNw9yjb2Ic,JACK,60,11,album,6Oynwy3OABCiAqN9w9UqBN,the mockingbird & THE CROW,1/20/2023,day,17,album,0.551,0.6,1,7,-5.501,0.0295,0.0295,2.94E-06,0.291,0.493,125.019,4,G
5QNm7E7RU2m64l6Gliu8Oy,HARDY,78,301908,country,1,154960,FALSE,3X0773BLlMv6RMq0wkZZAk,"Turn You Down (HARDY feat. Morgan Wallen, Zakk Wylde)",66,9,album,5e3Kjap4XBZ44dc36AqtEo,HIXTAPE: Vol. 1,9/13/2019,day,10,album,0.615,0.874,1,11,-3.375,0.104,0.0131,0,0.33,0.604,107.97,4,B
5QNm7E7RU2m64l6Gliu8Oy,HARDY,78,301908,country,1,213693,FALSE,65IHmBagtQrYRcJd8a47zv,He Went To Jared (HARDY feat. Morgan Wallen),64,2,album,5e3Kjap4XBZ44dc36AqtEo,HIXTAPE: Vol. 1,9/13/2019,day,10,album,0.565,0.806,0,9,-5.11,0.0482,0.054,7.73E-06,0.204,0.683,140.084,4,A
5QNm7E7RU2m64l6Gliu8Oy,HARDY,78,301908,country,1,140523,FALSE,73GyOpmUluAOb2yUVbuTkp,.30-06,63,13,album,6Oynwy3OABCiAqN9w9UqBN,the mockingbird & THE CROW,1/20/2023,day,17,album,0.522,0.724,1,2,-3.55,0.0406,0.000178,0,0.418,0.625,142,4,D
4YLtscXsxbVgi031ovDDdh,Chris Stapleton,79,5263047,country,1,293293,FALSE,3fqwjXwUGN6vbzIwvyFMhx,Tennessee Whiskey,77,3,album,7lxHnls3yQNl8B9bILmHj7,Traveller,5/4/2015,day,14,album,0.392,0.37,1,9,-10.888,0.0298,0.205,0.0096,0.0821,0.512,48.718,4,A
4YLtscXsxbVgi031ovDDdh,Chris Stapleton,79,5263047,country,1,213493,FALSE,2UikqkwBv7aIvlixeVXHWt,You Should Probably Leave,74,13,album,0sOeI7pbAmIc8aDFyvkBUW,Starting Over,11/13/2020,day,14,album,0.602,0.477,1,9,-8.425,0.032,0.268,3.10E-05,0.173,0.552,183.89,4,A
4YLtscXsxbVgi031ovDDdh,Chris Stapleton,79,5263047,country,1,180906,FALSE,06gD2ZtK3Dzc1BYqWExQJJ,Broken Halos,70,1,album,5L0e8X6Mf9lfjs2miK2WUB,From A Room: Volume 1,5/5/2017,day,9,album,0.613,0.564,1,8,-7.085,0.0251,0.134,1.65E-06,0.0585,0.538,78.388,4,G#
4YLtscXsxbVgi031ovDDdh,Chris Stapleton,79,5263047,country,1,240413,FALSE,3K07bGe8iljQ3mOKArHLDo,Starting Over,68,1,album,0sOeI7pbAmIc8aDFyvkBUW,Starting Over,11/13/2020,day,14,album,0.638,0.538,1,10,-8.445,0.0315,0.452,0.000415,0.0695,0.318,89.124,4,A#
4YLtscXsxbVgi031ovDDdh,Chris Stapleton,79,5263047,country,1,285106,TRUE,4CkgMiMqZ5JzW9iYXSTMTL,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),69,26,album,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),11/12/2021,day,30,album,,,,,,,,,,,,,
4YLtscXsxbVgi031ovDDdh,Chris Stapleton,79,5263047,country,1,253200,FALSE,5jROdl6MhcmP3O7h2sVgtw,Parachute,67,4,album,7lxHnls3yQNl8B9bILmHj7,Traveller,5/4/2015,day,14,album,0.642,0.762,1,6,-7.411,0.0296,0.00967,5.72E-05,0.182,0.605,113.038,4,F#
4YLtscXsxbVgi031ovDDdh,Chris Stapleton,79,5263047,country,1,210133,FALSE,68JS5SFTnW5Yv9Vzw81Jf0,Millionaire,67,1,album,24fkX2Gdqw4a6pR9BUYbE5,From A Room: Volume 2,12/1/2017,day,9,album,0.616,0.474,1,10,-9.608,0.0266,0.192,0.00762,0.0989,0.493,142.689,4,A#
4YLtscXsxbVgi031ovDDdh,Chris Stapleton,79,5263047,country,1,274520,FALSE,4EuaDcxHmHKS6gZ5iuGba0,Joy Of My Life,66,6,album,0sOeI7pbAmIc8aDFyvkBUW,Starting Over,11/13/2020,day,14,album,0.63,0.485,1,3,-8.955,0.0299,0.223,0.0535,0.103,0.398,149.23,4,D#
4YLtscXsxbVgi031ovDDdh,Chris Stapleton,79,5263047,country,1,244333,FALSE,5j4hSQH0KaAc8f6cimnXIT,Fire Away,65,2,album,7lxHnls3yQNl8B9bILmHj7,Traveller,5/4/2015,day,14,album,0.559,0.301,1,9,-9.066,0.0297,0.055,0.00979,0.101,0.177,116.123,3,A
4YLtscXsxbVgi031ovDDdh,Chris Stapleton,79,5263047,country,1,222413,FALSE,178OI1A3qjROeFeh8lmNwW,Traveller,64,1,album,7lxHnls3yQNl8B9bILmHj7,Traveller,5/4/2015,day,14,album,0.543,0.75,0,2,-7.071,0.0282,0.0682,0.0166,0.125,0.758,88.107,4,D
4YLtscXsxbVgi031ovDDdh,Chris Stapleton,79,5263047,country,1,134266,FALSE,5iis9J2sptrUy0VIpFVIg1,Roll Me Up and Smoke Me When I Die - Live,63,24,compilation,5heTM7q5ly9IPwJIFSbKLp,Willie Nelson American Outlaw (Live),12/11/2020,day,24,album,,,,,,,,,,,,,
4YLtscXsxbVgi031ovDDdh,Chris Stapleton,79,5263047,country,1,134266,FALSE,5iis9J2sptrUy0VIpFVIg1,Roll Me Up and Smoke Me When I Die - Live,63,24,compilation,5heTM7q5ly9IPwJIFSbKLp,Willie Nelson American Outlaw (Live),12/11/2020,day,24,album,,,,,,,,,,,,,
4YLtscXsxbVgi031ovDDdh,Chris Stapleton,79,5263047,country,1,156173,FALSE,0vcJzE2LuNY9aoq2hdMjHZ,On The Road Again - Live,57,1,single,6Cs43kWsaHLDRUcYMYqcc0,On The Road Again (Live),11/19/2020,day,1,album,,,,,,,,,,,,,
13ZEDW6vyBF12HYcZRr4EV,Tyler Childers,78,1594499,country,1,218280,FALSE,0fCwTrRNfoNk962ati8n2K,All Your'n,74,8,album,2T9P5dSm786uuxA5tkI1Xb,Country Squire,8/2/2019,day,9,album,0.585,0.55,1,11,-7.342,0.0255,0.408,3.97E-05,0.115,0.839,78.176,4,B
13ZEDW6vyBF12HYcZRr4EV,Tyler Childers,78,1594499,country,1,224946,TRUE,2tgQaL85WoRfgEa4hFQgrE,Feathered Indians,74,2,album,35LcGAeeMwVeIJrDpB3Gkz,Purgatory,8/4/2017,day,10,album,0.536,0.574,1,7,-6.705,0.0254,0.75,0.00277,0.105,0.877,87.194,4,G
13ZEDW6vyBF12HYcZRr4EV,Tyler Childers,78,1594499,country,1,183533,FALSE,3t5OV1asJHmOlf23T08CLv,Lady May,74,10,album,35LcGAeeMwVeIJrDpB3Gkz,Purgatory,8/4/2017,day,10,album,0.539,0.16,1,3,-13.285,0.0329,0.881,0.000268,0.105,0.322,81.446,4,D#
13ZEDW6vyBF12HYcZRr4EV,Tyler Childers,78,1594499,country,1,175120,FALSE,19MkwMrRjO7773zpuGss1o,Shake the Frost (Live),71,1,album,7lf0m3iNU59X4r8udCQcB6,Live on Red Barn Radio I & II,6/29/2018,day,8,album,0.447,0.341,1,2,-9.769,0.0457,0.806,2.05E-06,0.686,0.371,138.969,4,D
13ZEDW6vyBF12HYcZRr4EV,Tyler Childers,78,1594499,country,1,202000,FALSE,4Oz6xl8qhJTdjYZeT98V4m,Follow You To Virgie (OurVinyl Sessions),70,3,single,42nsomRaEURVkNt7IF1IFu,Tyler Childers | OurVinyl Sessions,5/30/2017,day,3,album,,,,,,,,,,,,,
13ZEDW6vyBF12HYcZRr4EV,Tyler Childers,78,1594499,country,1,208813,FALSE,2BJy4svtrGACqRB5BFLOK6,Way of the Triune God - Hallelujah Version,69,5,album,38DbwWdACUMpVMfRTxGnvi,Can I Take My Hounds to Heaven?,9/30/2022,day,24,album,0.696,0.583,1,10,-6.384,0.0307,0.629,0,0.123,0.543,79.057,4,A#
13ZEDW6vyBF12HYcZRr4EV,Tyler Childers,78,1594499,country,1,204000,TRUE,4a2uqVlpRChHj32EjJLu7G,Nose On The Grindstone (OurVinyl Sessions),69,1,single,42nsomRaEURVkNt7IF1IFu,Tyler Childers | OurVinyl Sessions,5/30/2017,day,3,album,,,,,,,,,,,,,
13ZEDW6vyBF12HYcZRr4EV,Tyler Childers,78,1594499,country,1,280786,FALSE,0fbR95FEaJUxiQYaqZZukv,Whitehouse Road,67,5,album,35LcGAeeMwVeIJrDpB3Gkz,Purgatory,8/4/2017,day,10,album,0.607,0.739,1,0,-5.503,0.0274,0.114,0.000234,0.192,0.875,84.467,4,C
13ZEDW6vyBF12HYcZRr4EV,Tyler Childers,78,1594499,country,1,179720,FALSE,3R6yNicsZrWF8ybl02imcB,Charleston Girl (Live),65,3,album,7lf0m3iNU59X4r8udCQcB6,Live on Red Barn Radio I & II,6/29/2018,day,8,album,0.374,0.585,1,8,-9.436,0.054,0.748,0,0.821,0.654,176.859,4,G#
13ZEDW6vyBF12HYcZRr4EV,Tyler Childers,78,1594499,country,1,203360,FALSE,1XcxubL4Y4U4gxLeIbb8VM,Tattoos,65,3,album,35LcGAeeMwVeIJrDpB3Gkz,Purgatory,8/4/2017,day,10,album,0.333,0.457,1,9,-7.295,0.0307,0.241,0.0399,0.16,0.279,172.143,4,A
0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,77,7977439,country,1,225560,FALSE,0JbSghVDghtFEurrSO8JrC,Country Girl (Shake It For Me),72,1,album,5IyIjKnGkQbYGVpWenblSe,Tailgates & Tanlines,1/1/2011,day,13,album,0.645,0.904,1,2,-4.532,0.0462,0.0293,0,0.0834,0.671,105.97,4,D
0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,77,7977439,country,1,226866,FALSE,03fT3OHB9KyMtGMt2zwqCT,Play It Again,70,9,album,5M8gr5RV2eR6UkztC69ogB,Crash My Party,1/1/2013,day,13,album,0.506,0.886,1,11,-3.225,0.0655,0.0916,0,0.0734,0.595,143.935,4,B
0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,77,7977439,country,1,190186,FALSE,5HGibWoxnkYSkl6mHmAlOE,That's My Kind Of Night,68,1,album,5M8gr5RV2eR6UkztC69ogB,Crash My Party,1/1/2013,day,13,album,0.661,0.751,1,7,-2.909,0.0481,0.0571,0,0.105,0.875,109.995,4,G
0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,77,7977439,country,1,203133,FALSE,3loYYWdPlLiUCq1jiSPfT6,Kiss Tomorrow Goodbye,66,2,album,5IyIjKnGkQbYGVpWenblSe,Tailgates & Tanlines,1/1/2011,day,13,album,0.571,0.937,0,5,-3.467,0.0365,0.0064,0,0.316,0.584,115.013,4,F
0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,77,7977439,country,1,200066,FALSE,2opQESZb7JsRKCvWMBPeuv,Knockin' Boots,60,1,album,0wnaUYW25dVLAzk41fp1Ez,Born Here Live Here Die Here,8/7/2020,day,10,album,0.728,0.682,1,2,-3.749,0.218,0.127,0,0.337,0.643,131.901,4,D
0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,77,7977439,country,1,219973,FALSE,7c1KTn1z8Gw8ouYdcF4qaG,I Don't Want This Night To End,65,5,album,5IyIjKnGkQbYGVpWenblSe,Tailgates & Tanlines,1/1/2011,day,13,album,0.616,0.728,0,9,-4.02,0.0278,0.0275,0,0.228,0.375,111.934,4,A
0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,77,7977439,country,1,193426,FALSE,1Y3TlYJNhIa7k4YAvFkJAB,One Margarita,60,4,album,0wnaUYW25dVLAzk41fp1Ez,Born Here Live Here Die Here,8/7/2020,day,10,album,0.641,0.842,1,9,-4.872,0.0464,0.0969,0,0.169,0.738,89.997,4,A
0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,77,7977439,country,1,176160,FALSE,1YhFtqwcN138S6ng3MT1nN,Rain Is A Good Thing,64,1,album,13pqUKo7eRvMKFGpfCGyEF,Doin' My Thing,1/1/2009,day,11,album,0.622,0.932,0,11,-4.66,0.0498,0.105,2.37E-06,0.328,0.519,108.051,4,B
0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,77,7977439,country,1,236455,FALSE,6pO2jnoTQ6MYQwvJ4afzwd,Country On,50,2,album,1LOAQLNQwRgK3WmmF1ISqk,Prayin' In A Deer Stand,12/2/2022,day,11,album,0.52,0.751,1,5,-5.064,0.0551,0.171,7.40E-06,0.0624,0.519,156.044,4,F
0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,77,7977439,country,1,190586,FALSE,5g15o2Sm55Hn9ShK5yEXgp,Kick The Dust Up,61,1,album,0WtCqmpVN7rRGfDMSWSXBA,Kill The Lights (Deluxe),8/7/2015,day,16,album,0.597,0.86,1,1,-2.315,0.0461,0.196,0,0.087,0.818,172.064,4,C#
0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,77,7977439,country,1,220906,FALSE,2TR7A4ulH9R1PNwMyd8o8U,This Is How We Roll,66,12,album,0uqAyKT7oMZDFMyteJOJWI,Here's To The Good Times...This Is How We Roll,1/1/2013,day,17,album,0.555,0.931,1,8,-2.969,0.0367,0.016,0,0.405,0.723,132.085,4,G#
